GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACKWATER MIDSTREAM CORP,,,,,,,,,,2.008,-1.969,0.139,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUE DOLPHIN ENERGY CO,,,,,,,,,,,,,0.419,0.014,0.859,0.561,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUE DOLPHIN ENERGY CO  -OLD,0.905,1.272,1.062,-1.703,-1.142,-0.263,4.202,-0.273,-1.362,-2.848,-0.391,,,,,,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUE WATER PETROLEUM CORP,,,,,,,,,,,,-0.039,-0.003,0.038,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUEFIRE RENEWABLES INC,,,,,,,0.003,13.029,-10.032,-0.155,-2.252,-0.577,0.045,-0.013,-0.025,0.005,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUEKNIGHT ENERGY PRTNRS LP,,,,,,0,0,0.416,28.369,-23.237,-0.708,-3.601,1.938,0.005,-0.521,0.377,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",BOARDWALK PIPELINE PRTNRS-LP,,,,18.894,-2.653,49.274,333.24,-81.713,-179.6,-91.9,9.2,-43.1,-18,24.6,-21.9,-3.5,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BOARDWALK PIPELINES LLC,,,,19.171,-2.653,49.274,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BOIS D ARC ENERGY INC,,,5.267,9.708,-1.11,9.627,-2.556,9.354,,,,,,,,,,6
Energy,Energy,Energy Equipment & Services,BOLT TECHNOLOGY CORP,-0.973,-1.198,0.145,0.448,0.968,0.764,0.926,5.408,9.149,6.559,13.772,-7.785,-7.07,-1.797,1.429,,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",BONANZA CREEK ENERGY INC,,,,,,,,,,-1.566,-2.522,2.09,2.178,176.314,-177.998,18.757,,7
Energy,Energy,Energy Equipment & Services,BOOTS & COOTS INC,1.194,-1.107,-0.042,1.282,-0.115,1.166,2.469,1.468,-0.281,1.137,,,,,,,,10
Energy,Energy,Energy Equipment & Services,BOUYGUES OFFSHORE SA  -ADR,-29.76,48.51,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",BP PLC  -ADR,-122,241,57,317,-871,,-370,972,,142,,,,,,,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",BPI ENERGY HOLDINGS INC,,,,-0.069,0.816,6.281,12.028,-7.987,,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BPZ RESOURCES INC,,,,,4.006,25.441,-4.131,-17.81,-2.197,12.83,-6.395,46.42,25.368,-26.145,4.754,,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",BRANDS SHOPPING NETWORK INC,,0,0.026,-0.027,0,,,,,,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BREITBURN ENERGY PARTNERS LP,,,,,,2.104,-1.141,5.836,-3.383,3.22,-2.136,1.698,-0.821,-2.049,10.17,-2.164,,11
