GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Multi-Utilities,CONSOLIDATED EDISON INC,-390.222,246.351,-226.896,-65,-23,55,13,116,-136,186,78,310,-254,280,25,249,,16
Utilities,Utilities,Gas Utilities,CONSOLIDATED NATURAL GAS CO,-36,-5,-31,17,-20,25,-12,,,,,,,,,,,7
Utilities,Utilities,Water Utilities,CONSOLIDATED WATER CO INC,0.229,0.266,0.052,7.669,0.98,2.739,25.355,1.219,-2.268,8.168,1.701,-8.505,-3.731,-0.266,2.087,9.079,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CONSTELLATION ENERGY GRP INC,90,-110.3,542.6,106.3,-15,106.7,,,-893.7,,,,,,,,,12
Utilities,Utilities,Multi-Utilities,CONSUMERS ENERGY CO,3,-4,254,-198,-49,245,-379,158,-126,-30,32,14,-80,13,53,-21,,16
Utilities,Utilities,Gas Utilities,CORNERSTONE PRPANE PTNR  -LP,-1.492,-1.337,,,,,,,,,,,,,,,,2
Utilities,Utilities,Gas Utilities,CORNING NATURAL GAS HLDG CP,0.051,-0.032,0.056,-0.015,-0.012,0.001,0.915,-1.156,-0.015,0.178,-0.108,0.104,-0.103,-0.056,0.093,-0.033,3.734,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,COVANTA ENERGY CORP,-20.377,6.13,29.042,173.609,-182.79,,,,,,,,,,,,,5
Utilities,Utilities,Electric Utilities,CPFL ENERGY INC  -ADR,,,11.407,68.378,47.184,76.439,-64.856,217.838,-158.956,421.996,45.488,610.372,-108.391,750.334,56.858,334.743,,14
Utilities,Utilities,Electric Utilities,DAYTON POWER & LIGHT INC,-86.9,-2.9,16.2,0.1,0,29,-0.1,-32.9,7.6,36.3,-3.1,-21.8,-3.7,-5.6,-17.5,0,,16
Utilities,Utilities,Multi-Utilities,DELMARVA POWER & LIGHT CO,,80.272,-65.2,-104.8,-1.2,3.8,0.8,3.2,127,-112,43,-64,1,-4,2,1,,15
Utilities,Utilities,Gas Utilities,DELTA NATURAL GAS CO INC,0.148,-0.232,0.061,1.195,-1.251,-0.041,0.023,0.038,0.062,-0.127,4.517,2.701,2.4,0.62,3.315,3.248,1.682,17
Utilities,Utilities,Electric Utilities,DETROIT EDISON CO,20,191,-179,-30,0,20,1,20,-17,4,-4,-17,17,-3,-13,1,,16
Utilities,Utilities,Multi-Utilities,DOMINION RESOURCES INC,80,126,-195,-165,263,-215,-4,145,-216,-21,12,40,146,68,2,289,,16
Utilities,Utilities,Electric Utilities,DPL INC,25.155,-124.8,33.3,296.8,-135.5,393.7,-333.6,-127.3,-72.4,12.4,49.1,30.3,18.6,-138.9,-36.2,15.4,,16
Utilities,Utilities,Multi-Utilities,DTE ENERGY CO,31,204,-135,-79,2,32,59,-13,-48,-34,13,3,-3,-13,-4,-11,,16
