GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Discretionary,Retailing,Distributors,ALL AMERICAN SEMICONDUCTOR,0.162,0.301,0.008,-0.024,0.025,1.605,,,,,,,,,,,,6
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ALL AMERICAN SPORTPARK INC,0.031,-0.123,0.003,-0.013,-0.011,0.008,0.031,-0.045,0,0.273,-0.262,-0.009,0.004,-0.005,0.002,0.004,,16
Consumer Discretionary,Media,Media,ALLBRITTON COMMUNICATIONS CO,-2.524,-4.273,-1.53,-3.021,3.979,-3.052,3.395,-5.198,-0.83,0.592,0.715,-0.477,14.672,-3.657,,,,14
Consumer Discretionary,Media,Media,ALLIANCE ATLANTIS COMM -CL B,-0.697,1.128,0.068,72.352,-33.572,47.701,3.261,,,,,,,,,,,7
Consumer Discretionary,Retailing,Distributors,ALLIANCE MEDIA HOLDINGS INC,0,0.001,0.175,-0.189,-0.436,0.031,0.094,-0.026,0.604,0.078,,0.082,-0.407,-0.24,-0.186,0.192,-0.094,16
Consumer Discretionary,Media,Media,ALLIANCE MMA INC,,,,,,,,,,,,,,,,0,,1
Consumer Discretionary,Media,Media,ALLOY INC,-3.364,52.28,-26.431,-7.914,-2.136,14.494,-33.265,5.904,19.846,-5.938,,,,,,,,10
Consumer Discretionary,Retailing,Specialty Retail,ALON BRANDS INC-REDH,,,,,,,0.127,5.731,,,,,,,,,,2
Consumer Discretionary,Media,Media,ALTERNATE MARKETING NETWORKS,2.016,0.587,-3.233,,,,,,,,,,,,,,,3
Consumer Discretionary,Automobiles & Components,Automobiles,AM GENERAL CORP,5.363,-2.836,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMARILLO MESQUITE GRILL INC,-0.06,-0.089,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMAYA INC,,,,,,,,,,,,,,59.866,286.021,-33.052,,3
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,AMAZON.COM INC,689.126,-282.153,197.972,364.019,200.327,-290,9,,230,675,333,,,574,,,,16
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMBASSADORS GROUP INC,-2.782,-13.785,12.973,4.15,1.084,15.88,9.868,-19.503,-10.292,0.667,-0.818,12.681,-13.369,3.323,-7.471,,,15
