GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Capital Goods,Machinery,EESTECH INC,,-0.289,0.04,0.343,-0.179,-0.399,0.004,0.003,,,,,,,,,,7
Industrials,Transportation,Air Freight & Logistics,EGL INC,-18.684,17.439,42.229,-15.561,-1.181,18.589,20.408,,,,,,,,,,,7
Industrials,Transportation,Road & Rail,EHI CAR SERVICES LTD -ADR,,,,,,,,,,,,,12.01,82.145,47.621,259.946,,4
Industrials,Capital Goods,Electrical Equipment,ELBIT LTD,56.349,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Aerospace & Defense,ELBIT SYSTEMS LTD,15.219,-7.652,35.697,-0.124,-42.047,59.778,-9.323,279.323,-158.132,-63.961,10.35,51.518,-3.337,-5.504,8.67,98.915,,16
Industrials,Capital Goods,Machinery,ELBIT VISION SYSTEMS LTD,-0.038,-0.049,-0.129,0.304,-0.567,-0.336,0.174,1.129,-1.78,-0.086,0.318,0.183,0.662,-1.24,0.915,2.238,,16
Industrials,Capital Goods,Machinery,ELECTRIC & GAS TECHNOLOGY,0.072,0.108,-0.503,,,0.163,0.336,,,,,,,,,,,5
Industrials,Capital Goods,Electrical Equipment,ELECTRO ENERGY INC,,,,0,3.103,-2.781,3.198,1.961,,,,,,,,,,5
Industrials,Capital Goods,Machinery,ELGIN NATIONAL INDUSTRIES,-2.68,-3.021,0,3.391,-3.391,2.621,,,,,,,,,,,,6
Industrials,Capital Goods,Building Products,ELKCORP,0.516,-4.574,12.308,-7.38,-4.783,8.988,-5.205,,,,,,,,,,,7
Industrials,Capital Goods,Aerospace & Defense,EMBRAER SA  -ADR,,-253.66,164.28,608.998,-58.532,375.341,-129.763,97.97,84,-228.3,-199.3,-42.9,451,-113.3,29.3,452.5,,15
Industrials,Capital Goods,Building Products,EMCO LTD,0,0,0,,,,,,,,,,,,,,,3
Industrials,Capital Goods,Construction & Engineering,EMCOR GROUP INC,79.133,52.081,-96.663,-14.843,-7.856,44.676,169.95,-22.098,154.232,321.106,-16.139,-199.514,93.981,-165.49,-7.757,54.775,,16
Industrials,Capital Goods,Electrical Equipment,EMERSON ELECTRIC CO,14.7,74.9,25,315,650,-113,-423,198,769,-217,32,460,315,908,-126,-95,128,17
Industrials,Transportation,Road & Rail,EMONS TRANSPORATION GROUP,0.064,0.219,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Trading Companies & Distributors,EMPIRE RESOURCES INC,1.008,-0.061,-0.075,0.405,-1.19,1.273,-0.317,1.108,0.257,-1.343,0.128,3.004,-1.138,-0.659,-1.347,6.185,,16
Industrials,Capital Goods,Construction & Engineering,EMPRESAS ICA SAB DE CV  -ADR,-18.734,104.933,-73.927,53.849,-31.262,255.8,-123.967,135.544,-81.685,-55.237,0.67,457.369,-191.855,-90.562,112.822,47.79,,16
Industrials,Capital Goods,Construction & Engineering,ENCOMPASS SERVICES CORP,-6.991,10.478,,,,,,,,,,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,ENCORE ENERGY SYSTEMS INC,0,0,-0.071,0.142,-0.142,0.305,,,,,,,,,,,,6
Industrials,Capital Goods,Electrical Equipment,ENCORE WIRE CORP,-1.2,1.196,-1.092,0.231,2.248,-0.018,21.981,54.292,138.771,9.103,-123.517,9.046,-78.415,2.895,17.886,24.488,,16
Industrials,Commercial & Professional Services,Professional Services,ENDEAVOR IP INC,,,,,,,,,,,,,0.111,0.191,-0.087,-0.123,,4
Industrials,Capital Goods,Electrical Equipment,ENER-CORE INC,,,,,,,,,,,,,,1.108,0.975,0.429,,3
Industrials,Capital Goods,Electrical Equipment,ENER1 INC,-6.365,-5.016,-1.207,-0.005,13.891,-11.785,-2.015,24.535,-13.597,3.085,45.996,,,,,,,11
Industrials,Capital Goods,Electrical Equipment,ENERGIZ RENEWABLE INC,,,,,,,,,,0,0.003,,,,,,,2
Industrials,Capital Goods,Electrical Equipment,ENERGOUS CORP,,,,,,,,,,,,,,1.953,29.541,-1.622,,3
Industrials,Commercial & Professional Services,Professional Services,ENERGY & ENVIRONMENTAL SERVI,,,,,,,,,0.047,-0.057,-0.016,-0.002,,,,,,4
Industrials,Capital Goods,Electrical Equipment,ENERGY FOCUS INC,-0.674,-0.646,-0.353,4.023,-0.645,1.945,-1.849,4.707,2.156,-9.506,3.045,-1.971,-0.955,1.679,4.671,27.205,,16
Industrials,Capital Goods,Machinery,ENERGY RECOVERY INC,,,,,,,-0.219,0.198,79.047,-20.172,-3.777,-36.831,-1.865,-2.271,1.13,84.43,,10
