GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Materials,Materials,Chemicals,BASF SE  -ADR,0.205,0.077,0.103,0.104,0.095,0.11,0.209,0.216,0.285,0.289,0.253,0.214,0.209,0.225,0.217,0.216,,16
Materials,Materials,Metals & Mining,BAYOU STEEL CORP  -CL A,0.49,0.576,0.717,0,0.483,0.275,,,,,,,,,,,,6
Materials,Materials,Paper & Forest Products,BEAR ISLAND PAPER CO LLC,0.644,0.651,0.75,0.745,,,,,,,,,,,,,,4
Materials,Materials,Chemicals,BEESFREE INC,,,,,,,,,,,,0,0,2.563,,,,3
Materials,Materials,Metals & Mining,BEMA GOLD CORP,0.19,0.238,0.144,0.126,0.225,0.317,,,,,,,,,,,,6
Materials,Materials,Containers & Packaging,BEMIS CO INC,0.356,0.312,0.321,0.257,0.217,0.285,0.26,0.264,0.243,0.32,0.3,0.363,0.341,0.349,0.373,0.398,0.416,17
Materials,Materials,Metals & Mining,BENGUET CORP  -CL B,0.489,0.576,0.517,,,,,,,,,,,,,,,3
Materials,Materials,Containers & Packaging,BERES INDUSTRIES INC,0.845,0.873,,,,,,,,,,,,,,,,2
Materials,Materials,Containers & Packaging,BERRY PLASTICS CORP,1.135,1.087,0.802,0.74,0.694,0.704,0.729,0.701,0.762,0.763,0.777,0.816,,,,,,12
Materials,Materials,Containers & Packaging,BERRY PLASTICS GROUP INC,,,,,,,,,,,0.828,0.887,0.876,0.768,0.744,0.733,0.752,7
Materials,Materials,Metals & Mining,BETHLEHEM STEEL CORP,0.156,0.153,0.201,,,,,,,,,,,,,,,3
Materials,Materials,Metals & Mining,BHP BILLITON GROUP (AUS)-ADR,0.286,0.248,0.274,0.254,0.211,0.264,0.186,0.183,0.167,0.208,0.177,0.155,0.219,0.255,0.228,0.25,0.306,17
Materials,Materials,Metals & Mining,BHP BILLITON GROUP (GBR)-ADR,,,0.282,0.258,0.213,0.265,0.186,0.183,0.167,0.208,0.177,0.155,0.219,0.255,0.228,0.25,0.306,15
Materials,Materials,Containers & Packaging,BIO-PAPPEL  SAB  -ADR,0.436,0.38,0.511,0.577,0.468,0.464,0.395,0.384,0.475,0.228,0.212,0.24,0.192,0.168,0.179,0.349,,16
Materials,Materials,Chemicals,BIOAMBER INC,,,,,,,,,,,,0.004,0.052,0.261,0.247,0.28,,5
Materials,Materials,Chemicals,BIOLARGO INC,0.335,0.523,0.29,,,9.756,13.264,0.088,0.1,11.171,4.802,3.675,0.372,1.946,0.222,0.162,,15
Materials,Materials,Chemicals,BIONEUTRAL GROUP INC,,,,,,,,,,0,0.135,0.202,0.121,0.195,,,,5
Materials,Materials,Metals & Mining,BIRCH MOUNTAIN RESOURCES LTD,,,,0,0,0,0.436,0.674,,,,,,,,,,5
Materials,Materials,Metals & Mining,BIRMINGHAM STEEL CORP,0.619,0.846,0.023,,,,,,,,,,,,,,,3
Materials,Materials,Metals & Mining,BLACK HAWK EXPLORATION INC,,,,,,,,,,0,0,0.337,,,,,,3
Materials,Materials,Chemicals,BOC GROUP PLC  -ADR,0.301,0.3,0.309,0.296,0.259,0.222,,,,,,,,,,,,6
Materials,Materials,Chemicals,BODISEN BIOTECH INC,,,0,0,0.066,0.121,0,0,0,0,0.032,0.038,0.063,,,,,11
Materials,Materials,Paper & Forest Products,BOISE CASCADE CO,,,,,,,,,,,0.231,0.243,0.329,0.273,0.247,0.276,,6
Materials,Materials,Paper & Forest Products,BOISE CASCADE HOLDINGS LLC,,,,,,0.575,0.45,0.422,0.315,0.303,0.231,0.243,,,,,,7
Materials,Materials,Containers & Packaging,BOISE INC,,,,,,,,0,0.555,0.43,0.403,0.35,0.353,,,,,6
Materials,Materials,Metals & Mining,BORNEO RESOURCE INVESTMENTS,,,,,,,,,,,,,31.5,0.412,7.497,,,3
Materials,Materials,Chemicals,BOUNDLESS CORP,0.336,0.488,1.054,0.584,0.433,0.372,,,,,,,,,,,,6
Materials,Materials,Paper & Forest Products,BOWATER PULP & PAPER,0.463,,,,,,,,,,,,,,,,,1
Materials,Materials,Chemicals,BRASKEM SA  -ADR,0.322,0.47,0.571,0.564,0.403,0.344,0.413,0.401,0.528,0.44,0.369,0.406,0.425,0.483,0.581,0.686,,16
