GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Capital Goods,Building Products,QUANEX BUILDING PRODUCTS,,,,,,,,,0.655,0.807,0.777,1.085,0.809,0.9,0.799,0.848,0.982,9
Industrials,Capital Goods,Construction & Engineering,QUANTA SERVICES INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,QUANTECH ELECTRONICS CORP,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,12
Industrials,Commercial & Professional Services,Commercial Services & Supplies,QUEST RESOURCE HOLDING CORP,,,,,,,,,,,,,0,0,0,0,0,5
Industrials,Commercial & Professional Services,Commercial Services & Supplies,QUIKBIZ INTERNET GROUP INC,0,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Industrial Conglomerates,QUINENCO SA  -ADR,12.304,0,1.821,2.174,0.745,2.066,1.694,,,,,,,,,,,7
Industrials,Commercial & Professional Services,Commercial Services & Supplies,QUINTALINUX LTD,0,0,,,,,,,,,,,,,,,,2
Industrials,Transportation,Marine,QUINTANA MARITIME LTD,,,,,,2.456,7.629,4.787,,,,,,,,,,3
Industrials,Capital Goods,Machinery,QUIPP INC,0,0,0,0,0,0,2.793,5.882,,,,,,,,,,8
Industrials,Transportation,Transportation Infrastructure,QUIXOTE CORP,1.933,1.05,1.888,1.3,1.696,1.836,2.053,2.032,4.89,0,,,,,,,,10
Industrials,Capital Goods,Construction & Engineering,R F MANAGEMENT CORP,0,0,0,,,,,,,,,,,,,,,3
Industrials,Capital Goods,Aerospace & Defense,RADA ELECTRONIC INDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Industrials,Transportation,Air Freight & Logistics,RADIANT LOGISTICS INC,,,,,,,,,,0,0,0,0,0,0,0,0,8
Industrials,Capital Goods,Machinery,RADIANT TECHNOLOGY CORP,0,0,0,0,0,0,0,0,0,0,,,,,,,,10
Industrials,Capital Goods,Machinery,RAGEN CORP,0,0,,0,0,0,0,0,0,,,,,,,,,8
Industrials,Transportation,Road & Rail,RAILAMERICA INC,0,0,0,0,0,0,0,,,,0,0,,,,,,9
Industrials,Capital Goods,Construction & Engineering,RAILWORKS CORP,0,0,,,0,,,,,,,,,,,,,3
Industrials,Commercial & Professional Services,Commercial Services & Supplies,RAMP CORP,0,0,0,0,0,0,0,,,,,,,,,,,7
Industrials,Transportation,Marine,RAND LOGISTICS INC,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,12
Industrials,Capital Goods,Industrial Conglomerates,RAVEN INDUSTRIES INC,3.836,2.07,1.771,1.205,4.597,0.886,1.266,1.466,8.116,1.924,4.001,1.11,1.56,1.282,2.332,3.464,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,RAYCOMM TRANSWORLD,0,0,0,,,,,,,,,,,,,,,3
Industrials,Capital Goods,Aerospace & Defense,RAYTHEON CO,2.575,1.848,2.602,2.663,2.06,2.192,1.818,1.68,2.194,2.407,2.428,4.33,3.475,2.426,1.678,2.1,2.535,17
Industrials,Capital Goods,Machinery,RBC BEARINGS INC,,,,,,0,0,0,0,0,0,0,0,0,2.613,0,,11
