GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PIEDMONT OFFICE REALTY TRUST,,,,0,0,10.084,7.091,6.904,6.771,10.794,6.256,7.394,4.432,4.843,4.299,4.449,4.017,14
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),POST PROPERTIES INC,8.093,8.786,13.054,6.447,5.158,4.506,3.939,5.125,9.394,4.082,2.204,1.921,1.942,2.742,2.654,2.907,2.169,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),POTLATCH CORP,5.184,3.99,2.513,1.726,6.129,1.177,39.411,4.455,7.843,6.399,6.267,5.914,3.168,3.067,3.403,4.96,3.601,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),POWER REIT,7.788,6.667,6.111,5.909,5.484,5.714,5.696,5.609,3.554,4.772,4.433,3.67,3.03,1.138,0,0,0,17
Real Estate,Real Estate,Real Estate Management & Development,PRAETORIAN PROPERTY INC,,,,,,,,,,,,,0,0,0,0,0,5
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PREFERRED APARTMENT CMNTYS,,,,,,,,,,,,6.198,6.996,7.525,7.198,5.562,5.483,6
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PRESIDENTIAL RLTY NEW  -CL B,10.139,9.624,9.343,8.743,6.531,8.533,9.143,10.667,34.783,0,0,34.314,0,0,0,0,0,17
Real Estate,Real Estate,Real Estate Management & Development,PRIME ACQUISITION CORP,,,,,,,,,,,,0,0,0,0,0,0,6
Real Estate,Real Estate,Real Estate Management & Development,PRIME GLOBAL CAPITAL GROUP,,,,,,,,,,,,,0,0,0,0,0,5
Real Estate,Real Estate,Real Estate Management & Development,PROGREEN US INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PROLOGIS INC,6.022,6.416,5.646,4.487,3.369,3.168,2.633,2.903,14.903,5.113,3.895,3.722,3.069,3.031,3.068,3.541,3.182,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PS BUSINESS PARKS,3.597,4.159,3.648,2.811,2.572,2.358,1.641,3.064,3.941,3.516,3.159,3.175,2.709,2.303,5.972,2.516,2.575,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PUBLIC STORAGE,6.087,5.06,5.571,4.148,3.229,2.806,2.051,2.724,3.522,2.701,3.007,2.714,3.035,3.422,3.029,2.624,3.266,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PURE MULTI-FAMILY REIT LP,,,,,,,,,,,,,,0.729,8.099,7.282,6.06,4
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),QTS REALTY TRUST INC,,,,,,,,,,,,,,0.969,3.428,2.838,2.9,4
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),QUALITY CARE PROPERTIES INC,,,,,,,,,,,,,,,,,0,1
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),RAIT FINANCIAL TRUST,16.558,13.006,11.065,9.609,8.581,9.375,7.831,29.698,48.846,0,0,4.421,5.487,5.574,8.996,26.667,10.714,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),RAMCO-GERSHENSON PROPERTIES,12.986,10.467,8.506,6.399,5.209,6.567,4.693,8.657,26.194,8.271,5.245,6.643,4.944,4.52,4.136,4.937,5.187,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),RAYONIER INC,3.617,2.853,3.182,2.53,4.58,4.291,4.58,4.107,6.38,4.744,3.884,3.406,3.241,4.418,7.266,4.505,3.759,17
Real Estate,Real Estate,Real Estate Management & Development,RE/MAX HOLDINGS INC,,,,,,,,,,,,,,0,0.73,5.362,1.071,4
Real Estate,Real Estate,Real Estate Management & Development,REALBIZ MEDIA GROUP INC,,,,,,,,,,,,0,0,0,0,0,0,6
Real Estate,Real Estate,Real Estate Management & Development,REALOGY HOLDINGS CORP,,,,,,,0,,,,,,0,0,0,0,0.7,6
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),REALTY INCOME CORP,8.794,7.645,6.593,5.919,4.948,6.256,5.226,5.812,7.202,6.592,5.038,4.971,4.422,5.834,4.596,4.414,4.181,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),REGENCY CENTERS CORP,8.106,7.207,6.296,5.22,3.827,3.732,3.045,4.094,6.21,6.025,4.38,4.918,3.926,3.996,2.948,2.848,2.901,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),RETAIL OPPORTUNITY INVTS CP,,,,,,,,0,0,0,1.816,3.294,4.124,4.076,3.812,3.799,3.407,10
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),RETAIL PPTYS OF AMERICA INC,,,,,,,,,,,,,4.151,5.208,3.969,4.485,4.322,5
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),REVEN HOUSING REIT INC,,,,,,,,,,,,0,0,0,0,0,0,6
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),REXFORD INDUS REALTY,,,,,,,,,,,,,,1.591,3.055,3.117,2.329,4
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),RLJ LODGING TRUST,,,,,,,,,,,,2.258,3.614,3.516,3.102,6.103,5.39,6
Real Estate,Real Estate,Real Estate Management & Development,RMR GROUP INC,,,,,,,,,,,,,,,,,1.448,1
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),RYMAN HOSPITALITY PPTYS INC,0,0,0,0,0,0,0,0,0,0,0,0,17.785,4.787,4.171,5.229,4.761,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SABRA HEALTH CARE REIT INC,,,,,,,,,,,0,7.94,6.077,5.203,4.972,7.909,6.839,7
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SAUL CENTERS INC,8.376,7.307,6.555,5.441,4.078,4.432,3.044,3.313,4.759,4.67,3.041,4.066,3.365,3.017,2.728,3.296,2.762,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SELECT INCOME REIT,,,,,,,,,,,,,3.674,6.582,7.784,9.958,8.016,5
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SENIOR HOUSING PPTYS TRUST,19.329,6.47,11.593,7.197,6.6,7.569,5.31,6.041,7.812,6.493,6.609,6.64,6.472,7.018,7.056,10.512,8.241,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SERITAGE GROWTH PROPERTIES,,,,,,,,,,,,,,,,1.243,2.341,2
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SILVER BAY REALTY TRUST CORP,,,,,,,,,,,,,0,0.25,0.966,2.937,3.034,5
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SIMON PROPERTY GROUP INC,8.417,7.092,6.384,5.179,4.02,3.654,3.001,3.868,6.776,3.383,2.613,2.714,2.593,3.056,2.828,3.111,3.658,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SL GREEN REALTY CORP,5.268,5.226,5.672,4.616,3.369,2.906,1.883,3.09,10.569,1.344,0.593,0.825,1.409,1.613,1.764,2.23,2.729,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SOTHERLY HOTELS INC,,,,,0,7.047,6.911,9.445,40.253,0.985,0,1.681,3.012,2.609,3,4.951,5.376,13
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SPIRIT REALTY CAPITAL INC,,,,,0,5.022,6.736,,,,,,,6.408,7.023,6.836,6.492,7
Real Estate,Real Estate,Real Estate Management & Development,ST JOE CO,0.364,0.288,0.267,0.858,0.81,0.893,1.195,1.352,0,0,0,0,0,0,0,0,0,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),STAG INDUSTRIAL INC,,,,,,,,,,,,6.327,5.954,5.885,5.265,7.398,5.823,6
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),STORE CAPITAL CORP,,,,,,,,,,,,,,,0.527,4.483,4.533,3
Real Estate,Real Estate,Real Estate Management & Development,STRATUS PROPERTIES INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SUMMIT HOTEL PROPERTIES INC,,,,,,,,,,,,3.575,4.737,5,3.698,3.933,3.4,6
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SUN COMMUNITIES INC,6.269,5.852,6.262,6.227,6.062,7.962,7.787,11.96,18,12.759,7.565,8.623,6.317,5.91,4.3,3.794,3.394,17
Real Estate,Real Estate,Real Estate Management & Development,SUNRISE REAL ESTATE GRP INC,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),SUNSTONE HOTEL INVESTORS INC,,,,,,4.347,4.564,7.162,29.079,0,0,0,0,0.746,3.089,11.289,4.459,12
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),TANGER FACTORY OUTLET CTRS,10.641,11.691,7.895,6.038,4.705,4.454,3.435,3.766,3.987,3.918,3.018,2.707,2.427,2.764,2.557,3.991,3.522,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),TAUBMAN CENTERS INC,9.006,6.768,6.315,5.097,3.656,3.338,2.536,3.131,6.52,4.623,3.696,2.838,2.35,3.129,9.042,2.946,3.219,17
Real Estate,Real Estate,Real Estate Management & Development,TEJON RANCH CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),TERRENO REALTY CORP,,,,,,,,,,,0,1.982,3.627,2.881,2.763,2.918,2.668,7
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),TIER REIT INC,,,,,,,,,,,,,,,0,2.441,4.14,3
Real Estate,Real Estate,Real Estate Management & Development,TOWER PROPERTIES CO,0,0,0,0,0,0,0,0,0,0,0,0,33.306,0,0,0,0,17
Real Estate,Real Estate,Real Estate Management & Development,TRANSCONTINENTAL RLTY INVS,6.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Real Estate,Real Estate,Real Estate Management & Development,TRINITY PLACE HOLDINGS INC,0,0,0,0,0,6.849,0,4.461,0,0,0,0,0,0,0,0,0,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),TURNKEY CAPITAL INC,,,,,,,,,,,,,,,0,0,0,3
Real Estate,Real Estate,Real Estate Management & Development,TUXIS CORP,12.609,12.753,10.202,7.722,2.041,0,0,0,0,0,0,0,0,0,0,0,0,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),UDR INC,9.873,7.483,6.739,5.898,4.688,5.087,3.893,6.562,18.925,4.045,3.082,3.067,3.68,3.961,3.293,2.908,3.187,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),UMH PROPERTIES INC,7.974,6.589,6.388,5.32,6.004,6.148,6.38,8.496,13.277,8.491,7.059,7.735,6.97,7.643,7.539,7.115,4.784,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),UNIVERSAL HEALTH RLTY INCOME,9.258,7.979,7.314,6.512,6.225,6.94,5.798,6.49,7.11,7.431,6.611,6.218,4.861,6.228,5.237,5.119,3.964,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),URBAN EDGE PROPERTIES,,,,,,,,,,,,,,,,3.412,2.981,2
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),URSTADT BIDDLE PROPERTIES,9.912,8.229,6.52,5.609,5.093,5.308,4.705,5.535,5.8,6.5,5.049,5.493,5.227,5.066,4.669,5.075,4.837,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),VENTAS INC,16.178,8,8.297,4.864,4.743,4.497,3.733,4.199,6.107,4.687,4.078,4.172,3.832,4.775,4.135,5.387,4.742,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),VEREIT INC,,,,,,,,,,,,2.103,6.682,7.062,11.891,3.472,6.501,6
Real Estate,Real Estate,Real Estate Management & Development,VOLTARI CORP,,,,,,,,,,,0,0,0,0,0,0,0,7
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),VORNADO REALTY TRUST,5.142,6.32,7.151,5.315,4.006,4.672,3.119,3.923,6.048,4.575,3.12,3.591,4.695,3.289,2.481,2.521,2.414,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),W P CAREY INC,9.337,7.33,6.941,5.682,4.994,7.05,6.053,6.47,8.344,8.295,6.481,5.337,4.683,5.705,5.257,6.485,6.65,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),WASHINGTON PRIME GROUP INC,,,,,,,,,,,,,,,2.904,9.425,9.606,3
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),WASHINGTON REIT,5.206,5.263,5.451,5.034,4.576,5.272,4.1,5.349,6.078,6.279,5.587,6.344,5.612,5.137,4.338,4.435,3.671,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),WEINGARTEN REALTY INVST,6.857,6.583,6.023,5.276,4.14,4.655,4.034,6.298,10.15,6.443,4.377,5.041,4.334,4.449,4.439,3.991,4.079,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),WELLTOWER INC,14.369,9.61,8.651,6.5,6.252,7.257,6.697,5.1,6.398,6.137,5.751,5.199,4.829,5.712,4.202,4.851,5.14,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),WEYERHAEUSER CO,3.153,2.959,3.251,2.5,2.38,2.864,3.114,3.255,7.841,1.391,142.791,3.214,2.229,2.566,2.842,4.003,4.121,17
