GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENRON CORP,0.602,62.5,0,0,,,,,,,,,,,,,,4
Utilities,Utilities,Electric Utilities,ENTERGY CORP,2.871,3.26,2.939,2.801,2.796,3.146,2.34,2.159,3.609,3.666,4.574,4.545,5.208,5.247,3.795,4.886,4.655,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENVIRONMENTAL POWER CORP,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14
Utilities,Utilities,Independent Power and Renewable Electricity Producers,EUROSITE POWER INC,,,,,,,,,,,,,0,0,0,0,0,5
Utilities,Utilities,Electric Utilities,EVERSOURCE ENERGY,1.649,2.552,3.461,2.851,3.316,3.428,2.575,2.475,3.429,3.684,3.215,3.05,3.385,3.468,2.933,3.27,3.223,17
Utilities,Utilities,Electric Utilities,EXELON CORP,1.294,3.801,3.335,2.893,2.848,3.011,2.585,2.156,3.641,4.297,5.043,4.842,7.062,5.312,3.344,4.465,3.562,17
Utilities,Utilities,Gas Utilities,FALL RIVER GAS CO,3.918,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Gas Utilities,FERRELLGAS PARTNERS  -LP,13.734,10.582,10.582,8.684,9.98,9.091,8.893,8.425,10.121,10.887,8.344,9.921,10.04,9.054,7.874,9.588,10.417,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,FIRST NATIONAL ENERGY CORP,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Utilities,Utilities,Electric Utilities,FIRSTENERGY CORP,4.752,4.288,4.55,4.261,3.797,3.404,2.985,2.765,4.529,4.736,5.943,4.966,5.268,6.671,3.693,4.538,4.65,17
Utilities,Utilities,Multi-Utilities,FLORIDA PUBLIC UTILITIES CO,4.437,4.266,3.813,3.703,3.12,3.003,3.214,3.787,4.408,,,,,,,,,9
Utilities,Utilities,Electric Utilities,FORTIS INC,,,,,,,,,,,,,,,,,0.964,1
Utilities,Utilities,Gas Utilities,GAS NATURAL INC,6.063,4.28,5.401,6.739,0,0,1.885,3.4,5.569,5.097,5.133,4.729,5.788,6.725,4.9,7.248,2.39,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,GDT TEK INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14
Utilities,Utilities,Electric Utilities,GENIE ENERGY LTD,,,,,,,,,,,,,1.873,0,0.971,1.076,4.174,5
