GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EVERCOM INC,0.36,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FAIRPOINT COMMUNICATIONS INC,,0.125,0.139,0.121,0.137,0.111,0.133,0.24,1.105,0.089,0.101,0.095,0.087,0.089,0.092,0.096,,15
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FIBERNET TELECOM GROUP INC,1.353,0.371,0.022,0.025,0.041,0.036,0.043,0.064,0.159,,,,,,,,,9
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,FIBERTOWER CORP,,,,,,,,0.613,0.153,0.036,0.145,,,,,,,4
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,FIRST AVE NETWORKS INC,1.915,0.099,0.045,0.08,3.429,77,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FLAG TELECOM GROUP LTD,,0.922,0.07,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FLINT TELECOM GROUP INC,0.934,0.025,0.025,0,0,0,0,,,,0.005,0,0,,,,,10
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FOCAL COMMUNICATIONS CORP,1.577,0.271,0.081,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FRONTIER COMMUNICATIONS CORP,0.186,0.151,0.104,0.075,0.078,0.08,0.084,0.106,0.086,0.079,0.184,0.109,0.106,0.085,0.095,0.101,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FULLNET COMMUNICATIONS INC,,,,,,,,,,,,,,,1.378,0.165,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FUSION TELECOMMUNICATIONS,,,,0.103,0.168,0.574,0.731,0.153,0.074,0.008,0.134,0.125,0.455,0.543,0.341,0.255,,13
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GENERAL COMMUNICATION  -CL A,0.16,0.191,0.161,0.157,0.278,0.175,0.208,0.316,0.386,0.143,0.113,0.214,0.163,0.194,0.167,0.158,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GENESYS SA  -ADR,0.533,0.673,0.168,0.353,0.153,0.248,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,GEOS COMMUNICATIONS INC,1.143,1.818,0,0,52.462,0.235,0.077,0.035,2.64,0.423,0.158,,,,,,,11
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBAL CROSSING LTD,0.712,,,0.144,0.075,0.066,0.103,0.189,0.131,0.134,0.13,,,,,,,9
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBAL TELESYSTEMS INC,0.77,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBALNET INC,0.152,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBALSTAR INC,,,,,,0.773,5.059,1.243,0.986,0.509,0.217,0.077,0.047,0.037,0.016,0.028,,11
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GOLDEN TELECOM INC,,0.338,0.299,0.384,0.405,0.34,0.43,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GROUP LONG DISTANCE INC,4.333,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,GRUPO IUSACELL SA  -ADR,0.287,0.257,0.075,0.012,0.054,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GT GROUP TELECOM INC,2.029,0.216,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GTC TELECOM CORP,0.427,0.123,0.775,1.929,0.271,0.363,0.031,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GTE SOUTHWEST INC,0.264,0.201,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HANAROTELECOM INC  -ADR,1.71,0.2,0.128,0.062,0.096,0.135,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HAWAIIAN TELCOM HOLDCO INC,,,,,,,,,,,0.111,0.17,0.161,0.17,0.184,0.175,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HECTOR COMMUNICATIONS CORP,0.184,0.189,0.162,0.069,0.097,0.125,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HELLENIC TELECOM ORG  -ADR,0.293,0.333,0.261,0.222,0.132,0.084,0.166,0.185,0.144,0.156,0.124,0.138,0.13,0.161,0.162,0.19,,16
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,HORIZON PCS INC,,1.063,0.294,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HUGHES COMMUNICATIONS INC,,,,,,0.005,,0.749,0.17,0.297,0.469,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HUGHES TELEMATICS INC,,,,,,,,,,,0.065,0.144,,,,,,2
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,HUTCHISON TELECOMM INTL-ADR,,,,0.413,0.29,0.201,0.315,0.079,0.295,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,I3 MOBILE INC,3.801,0.754,0.106,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IBASIS INC,,,,,,,,,0.456,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IBROADBAND INC,,,,,,0.05,0.303,56.591,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ICG COMMUNICATIONS,,,0.096,0.14,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IDT CORP,0.887,0.472,0.175,0.252,0.311,0.429,0.145,0.124,0.179,0.066,0.062,0.139,0.119,0.17,0.211,0.349,0.201,17
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ILLUMINET HOLDINGS INC,0.658,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IMPSAT FIBER NETWORKS INC,0.871,0.225,0.037,0.053,0.125,0.108,0.115,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INFINICALL CORP,,0,,0,0,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INFONET SERVICES CORP,1.134,0.371,0.091,0.142,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,INPHONIC INC,,,,1.101,1.073,1.981,1.829,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,INTEGRATED DATA CORP,0,,0,0,0,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTELEPEER INC  -REDH,,,,,,,,,,,0.685,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTELIQUENT INC,,,,,,,,0.693,0.596,0.401,0.37,0.283,0.345,0.233,0.391,1.117,,9
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,INTELLIGENT COMM ENTR -OLD,0.387,0.231,0.05,,,0,0,,0,5.875,0.037,0.035,,,,,,9
