GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Discretionary,Media,Media,DISNEY (WALT) CO,0.146,0.146,0.084,0.082,0.113,0.111,0.077,0.091,0.091,0.1,0.12,0.2,0.192,0.13,0.148,0.183,0.19,17
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,DISPLAYTECH INC-REDH,,,,0.441,,,,,,,,,,,,,,1
Consumer Discretionary,Media,Media,DIVA SYSTEMS CORP,0.818,0.448,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DIVERSIFIED RESTAURANT HLDGS,,,,,,,,,1.611,0.05,0.741,0.476,0.666,0.629,0.666,0.455,,8
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DIVERSIFIED ROYALTY CORP,1.109,0.255,0.311,0.97,1.305,0.033,0.017,0.01,0,0.066,0.03,0.013,0.024,0.003,,,,14
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DIXIE GROUP INC,0.292,0.063,0.04,0.036,0.259,0.356,0.177,0.169,0.092,0.026,0.022,0.096,0.05,0.165,0.127,0.067,,16
Consumer Discretionary,Retailing,Specialty Retail,DIXONS RETAIL PLC  -ADR,0.333,0.359,0.417,,,,,,,,,,,,,,,3
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DMI FURNITURE INC,0.044,0.058,0.043,,,,,,,,,,,,,,,3
Consumer Discretionary,Retailing,Multiline Retail,DOLLAR GENERAL CORP,0.625,0.129,0.136,0.15,0.295,0.263,0.219,0.113,0.161,0.198,0.316,0.338,0.318,0.258,0.18,0.239,,16
Consumer Discretionary,Retailing,Multiline Retail,DOLLAR TREE INC,0.66,0.574,0.488,0.66,0.296,0.203,0.257,0.264,0.177,0.232,0.25,0.337,0.378,0.344,0.298,0.397,,16
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DOMARK INTERNATIONAL INC,,,,,,,,,,,0,,,,,,,1
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DOMINION HOMES INC,0.295,0.314,0.139,1.121,0.126,0.404,0.193,0.144,,,,,,,,,,8
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DOMINO'S INC,,0.476,0.615,0.242,0.313,0.21,0.154,,,,,,,,,,,6
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DOMINO'S PIZZA INC,,,,0.242,0.313,0.21,0.154,0.362,0.158,0.211,0.247,0.25,0.317,0.442,0.718,0.555,,13
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DONNA KARAN INTL INC,0.155,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Automobiles & Components,Auto Components,DONNELLY CORP,0.229,0.136,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DONNKENNY INC,0.176,0.275,0.101,0.095,,,,,,,,,,,,,,4
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DOREL INDUSTRIES INC,0.16,0.106,0.161,0.357,0.221,0.122,0.099,0.157,0.189,0.138,0.231,0.177,0.171,0.266,0.197,0.151,,16
Consumer Discretionary,Automobiles & Components,Auto Components,DORMAN PRODUCTS INC,0.295,0.082,0.189,0.337,0.728,0.281,0.265,0.192,0.285,0.313,0.454,0.629,0.465,0.506,0.461,0.264,,16
