GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Commercial & Professional Services,Commercial Services & Supplies,SUNAIR SERVICES CORP,0.091,0.141,0.15,0.132,0.112,0.481,0.358,0.238,0.24,0.15,,,,,,,,10
Industrials,Capital Goods,Electrical Equipment,SUNRUN INC,,,,,,,,,,,,,,,0.393,0.404,,2
Industrials,Capital Goods,Electrical Equipment,SUPERIOR ESSEX INC,0.152,0.051,0.02,0.017,0.069,0.081,0.156,0.158,,,,,,,,,,8
Industrials,Capital Goods,Machinery,SUPREME INDUSTRIES INC,0.218,0.046,0.072,0.164,0.314,0.135,0.109,0.071,0.075,0.04,0.046,0.084,0.392,0.145,0.102,0.083,,16
Industrials,Capital Goods,Machinery,SUREPURE INC,,,,,,,,,,,,,,0,,,,1
Industrials,Capital Goods,Building Products,SURNA INC,,,,,,,,,,,,,0,0,38.333,0.378,,4
Industrials,Transportation,Road & Rail,SWIFT TRANSPORTATION CO,,,,,,,,,,0.045,0.121,0.179,0.226,0.243,0.211,0.222,0.145,8
Industrials,Transportation,Road & Rail,SWIFT TRANSPORTATION CO INC,0.47,0.319,0.278,0.249,0.318,0.377,0.135,,,,,,,,,,,7
Industrials,Commercial & Professional Services,Commercial Services & Supplies,SWISHER HYGIENE INC,,,,,,,,,,,0.659,1.586,0.263,0.347,0.197,0.001,,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,SYNAGRO TECHNOLOGIES INC,0.365,0.067,0.061,0.062,0.069,0.088,0.21,,,,,,,,,,,7
Industrials,Commercial & Professional Services,Commercial Services & Supplies,SYS,,0.991,0.866,0.528,0.245,0.85,0.729,0.487,,,,,,,,,,7
Industrials,Capital Goods,Machinery,SYSTEMONE TECHNOLOGIES INC,0.003,0.013,0.039,0.037,,,,,,,,,,,,,,4
Industrials,Commercial & Professional Services,Commercial Services & Supplies,TAB PRODUCTS,0.125,0.148,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Trading Companies & Distributors,TAL INTERNATIONAL GROUP INC,,,,,0.293,0.131,0.19,0.309,0.354,0.02,0.617,0.389,0.312,0.203,0.196,0.192,,12
Industrials,Transportation,Airlines,TAM SA -ADR,,,,,,0.174,0.194,0.382,0.679,0.059,0.013,0.015,,,,,,7
Industrials,Capital Goods,Machinery,TAPISTRON INTERNATIONAL INC,0,,,,,,,,,,,,,,,,,1
Industrials,Transportation,Air Freight & Logistics,TARGET LOGISTICS INC,0.92,0.784,0.429,0.43,0.267,0.63,5.513,0.201,,,,,,,,,,8
Industrials,Capital Goods,Machinery,TARPON INDUSTRIES INC,,,,,,1.74,0.031,0.004,,,,,,,,,,3
Industrials,Capital Goods,Electrical Equipment,TARSIER LTD,,,,,,,,,,,,,13.715,0.695,0,,,3
Industrials,Capital Goods,Aerospace & Defense,TASER INTERNATIONAL INC,0.391,1.343,0.674,5.523,2.869,0.529,0.087,0.195,0.26,0.505,0.104,0.05,0.05,0.081,0.132,0.343,,16
Industrials,Capital Goods,Machinery,TASTY FRIES INC,0,0,0.5,0,,,,,,,,,,,,,,4
Industrials,Capital Goods,Aerospace & Defense,TAT TECHNOLOGIES LTD  -ORD,0.552,0.206,0.161,0.263,0.155,0.183,0.245,0.871,0.298,0.185,0.204,0.229,0.186,0.174,0.271,0.288,,16
Industrials,Capital Goods,Machinery,TAYLOR DEVICES INC,0.468,0.168,0.024,0.024,0.038,0.073,0.074,0.169,0.197,0.068,0.11,0.454,0.735,0.188,0.095,0.246,,16
Industrials,Capital Goods,Electrical Equipment,TB WOOD'S CORP,0.244,0.122,0.106,0.074,0.074,0.125,0.233,,,,,,,,,,,7
Industrials,Commercial & Professional Services,Commercial Services & Supplies,TBA ENTERTAINMENT CORP,0.328,0.121,0.026,0.08,,,,,,,,,,,,,,4
Industrials,Transportation,Marine,TBS INTERNATIONAL PLC,,,,,1.041,1.767,0.363,0.599,0.934,0.094,0.094,,,,,,,7
Industrials,Capital Goods,Electrical Equipment,TCP INTL HOLDINGS LTD,,,,,,,,,,,,,,0.185,0.154,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,TEAM INC,0.158,0.205,0.218,0.281,0.317,0.246,0.624,0.728,0.292,0.129,0.238,0.408,0.42,0.441,0.32,,,15
Industrials,Capital Goods,Electrical Equipment,TECHNICAL CONSUMER PROD INC,1.658,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Electrical Equipment,TECHNIPOWER SYSTEMS INC,,,,1.042,0.441,0.069,1.182,1.352,,,,,,,,,,5
Industrials,Capital Goods,Machinery,TECHNOLOGY GENERAL CORP,0.105,0.008,0.025,-0.002,0.123,0.043,,,,,,,,,,,,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,TECHNOLOGY MONITORING SOLTNS,0.086,0.098,1.894,9.064,0.003,0.531,0.787,0.676,0.629,0.552,0.043,0.287,,,,,,12
Industrials,Capital Goods,Electrical Equipment,TECHNOLOGY RESEARCH CORP,0.17,0.095,0.156,0.152,1.093,0.133,0.138,0.097,0.207,0.167,,,,,,,,10
Industrials,Capital Goods,Machinery,TECHPRECISION CORP,,,,,,,,0.28,0.474,0.238,0.379,0.505,0.09,0.009,0.008,0.04,,9
