GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Multi-Utilities,INTEGRYS HOLDING INC,0.167,0.251,0.2,0.134,0.16,0.209,0.168,0.156,0.12,0.094,0.053,0.063,0.116,0.123,0.137,0.132,,16
Utilities,Utilities,Electric Utilities,INTERSTATE POWER & LIGHT CO,0.088,0.099,0.174,0.258,0.112,0.089,0.071,0.107,0.185,0.244,0.108,0.079,0.084,0.104,0.127,0.136,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,INTL POWER PLC  -ADR,0.221,0.178,0.066,0.054,0.114,0.046,0.038,0.037,0.02,0.017,0.021,0.295,,,,,,12
Utilities,Utilities,Electric Utilities,IPALCO ENTERPRISES INC,,,0.057,0.093,0.07,0.052,0.09,0.089,0.046,0.049,0.076,0.089,0.053,0.1,0.149,0.236,,14
Utilities,Utilities,Electric Utilities,ITC HOLDINGS CORP,,,,,0.167,0.231,0.277,0.24,0.205,0.176,0.153,0.194,0.235,0.199,0.151,0.124,,12
Utilities,Utilities,Electric Utilities,JERSEY CENTRAL POWER & LIGHT,0.079,0.076,0.045,0.057,0.077,0.086,0.063,0.076,0.065,0.059,0.063,0.077,0.087,0.107,0.058,0.063,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,JUHL ENERGY INC,,,,,,,,,,0.419,0.263,0.419,0.008,0.014,0.004,,,6
Utilities,Utilities,Multi-Utilities,JUST ENERGY GROUP INC,,,,,,,,,,,0.175,0.31,0.342,0.127,0.028,0.283,,6
Utilities,Utilities,Electric Utilities,KANSAS CITY POWER & LIGHT CO,,,,0.058,0.071,0.122,0.174,0.172,0.242,0.159,0.106,0.072,0.1,0.103,0.118,0.088,,13
Utilities,Utilities,Electric Utilities,KANSAS GAS & ELECTRIC CO,0.033,0.034,0.024,0.045,0.042,0.037,,,,,,,,,,,,6
Utilities,Utilities,Independent Power and Renewable Electricity Producers,KENON HOLDINGS LTD,,,,,,,,,,,,,,0.08,0.11,0.206,,3
Utilities,Utilities,Electric Utilities,KENTUCKY POWER,0.049,0.05,0.24,0.091,0.04,0.059,0.079,0.068,0.125,0.057,0.048,0.058,0.086,0.118,0.053,0.058,,16
Utilities,Utilities,Electric Utilities,KENTUCKY UTILITIES CO,0.064,0.092,0.148,0.196,0.07,0.061,,,,,,0.06,0.101,0.168,0.103,0.083,,11
Utilities,Utilities,Multi-Utilities,KEYSPAN CORP,0.149,0.167,0.172,0.14,0.084,0.076,0.071,,,,,,,,,,,7
Utilities,Utilities,Electric Utilities,KINGSPORT POWER CO,0.084,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,KOREA ELECTRIC POWER CO -ADR,0.104,0.117,0.122,0.11,0.117,0.109,0.127,0.13,0.098,0.175,0.15,0.131,0.111,0.117,0.109,0.097,,16
Utilities,Utilities,Gas Utilities,LACLEDE GAS CO,,,,0.084,0.079,0.084,0.085,0.074,0.07,0.062,0.066,0.076,0.115,0.126,0.092,0.107,0.099,14
Utilities,Utilities,Electric Utilities,LG&E AND KU ENERGY LLC,,,,,,,,,,,,,0.098,0.173,0.132,0.115,,4
Utilities,Utilities,Multi-Utilities,LOUISVILLE GAS AND ELECTRIC,0.078,0.134,0.108,0.099,0.06,0.055,0.057,,,,,0.065,0.094,0.179,0.177,0.162,,12
Utilities,Utilities,Multi-Utilities,MADISON GAS & ELECTRIC CO,,,0.168,0.1,0.179,0.141,0.139,0.187,0.125,0.086,0.064,0.067,0.099,0.111,0.08,0.06,,14
Utilities,Utilities,Electric Utilities,MAINE & MARITIMES CORP,0.113,0.107,0.13,0.1,0.156,0.097,0.05,0.103,0.107,0.106,,,,,,,,10
Utilities,Utilities,Electric Utilities,MAINE YANKEE ATOMIC POWER CP,0,0,0,,,,,,,,,,,,,,,3
Utilities,Utilities,Gas Utilities,MCN ENERGY GROUP INC,0.076,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Multi-Utilities,MDU RESOURCES GROUP INC,0.328,0.239,0.153,0.163,0.152,0.199,0.167,0.187,0.204,0.104,0.115,0.121,0.204,0.202,0.197,0.113,,16
Utilities,Utilities,Gas Utilities,METROGAS SA  -ADR,0.052,0.072,0.007,0.009,0.017,0.025,0.028,0.037,0.047,0.058,0.068,0.059,0.058,,,,,13
Utilities,Utilities,Electric Utilities,METROPOLITAN EDISON,0.054,0.051,0.041,0.04,0.049,0.077,0.073,0.086,0.088,0.076,0.078,0.068,0.07,0.06,0.069,0.056,,16
Utilities,Utilities,Electric Utilities,MGE ENERGY INC,0.215,0.116,0.215,0.18,0.178,0.141,0.139,0.187,0.125,0.086,0.064,0.067,0.099,0.111,0.08,0.06,,16
Utilities,Utilities,Gas Utilities,MICHIGAN CONSOLIDATED GAS CO,0.077,0.077,0.063,0.071,0.063,0.064,0.086,0.121,0.12,0.079,0.068,0.08,0.095,0.086,0.089,0.104,,16
Utilities,Utilities,Electric Utilities,MIDAMERICAN ENERGY CO,0.082,0.094,0.132,0.133,0.188,0.181,0.171,0.259,0.258,0.063,0.049,0.082,0.082,0.119,0.164,0.138,,16
Utilities,Utilities,Electric Utilities,MIDAMERICAN FUNDING LLC,,,,,,,,,,,0.049,0.082,0.082,0.119,0.164,0.138,,6
Utilities,Utilities,Gas Utilities,MIDCOAST ENERGY RES INC,0.042,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Water Utilities,MIDDLESEX WATER CO,0.076,0.068,0.084,0.094,0.127,0.098,0.107,0.071,0.085,0.056,0.079,0.059,0.051,0.046,0.051,0.055,,16
Utilities,Utilities,Electric Utilities,MISSISSIPPI POWER CO,0.078,0.057,0.062,0.063,0.059,0.13,0.103,0.115,0.118,0.074,0.175,0.619,0.571,0.376,0.254,0.16,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,MMC ENERGY INC,,,,,,,,0.047,0.047,,,,,,,,,2
Utilities,Utilities,Electric Utilities,MONONGAHELA POWER,0.068,0.075,0.068,0.05,0.034,0.05,0.066,,,0.138,0.056,0.077,0.091,0.57,0.075,0.072,,14
Utilities,Utilities,Electric Utilities,MONTANA POWER CO,0.378,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Gas Utilities,NATIONAL FUEL GAS CO,0.114,0.109,0.084,0.054,0.057,0.073,0.104,0.096,0.138,0.098,0.146,0.243,0.259,0.148,0.177,0.177,0.109,17
Utilities,Utilities,Multi-Utilities,NATIONAL GRID PLC -ADR,0.085,0.089,0.184,0.097,0.083,0.091,0.131,0.151,0.092,0.108,0.101,0.098,0.091,0.088,0.074,0.081,,16
Utilities,Utilities,Electric Utilities,NEVADA POWER CO,0.087,0.081,0.114,0.082,0.163,0.155,0.179,0.181,0.277,0.111,0.079,0.073,0.042,0.039,0.059,0.046,,16
Utilities,Utilities,Electric Utilities,NEW ENGLAND POWER CO,0.115,0.084,0.072,0.068,0.121,,,,,,,,,,,,,5
Utilities,Utilities,Gas Utilities,NEW JERSEY RESOURCES CORP,0.072,0.063,0.059,0.063,0.073,0.061,0.06,0.069,0.076,0.074,0.085,0.149,0.151,0.115,0.161,0.155,0.154,17
Utilities,Utilities,Multi-Utilities,NEW YORK ST ELEC & GAS CORP,0.038,0.038,0.044,0.048,0.049,0.071,0.058,0.048,0.062,0.048,0.086,0.078,0.083,0.07,0.084,0.088,,16
Utilities,Utilities,Multi-Utilities,NEWPOWER HOLDINGS INC,,0.184,,,,,,,,,,,,,,,,1
