GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",AVIVA PETE INC  -DEP,0.1,0,-0.02,,,,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",AVOCA INC,170,428,196,318,,,,,,,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",AZARGA URANIUM CORP,,,,,,,,,,,,,,,-0.04,-0.06,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",AZURE MIDSTREAM PARTNERS LP,,,,,,,,,,,,,,0.07,1.23,-10.78,,3
Energy,Energy,Energy Equipment & Services,BAKER HUGHES INC,0.31,1.31,0.66,0.54,1.58,2.58,7.26,4.76,5.32,1.36,2.06,3.99,2.98,2.47,3.93,-4.49,-6.31,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BAKKEN RESOURCES INC,,,,,,,,,,,,,-0.01,0.02,0.07,-0.01,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BARGO ENERGY CO,0.21,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BARNWELL INDUSTRIES,0.635,0.487,0.005,0.293,1.097,0.74,1.79,0.43,1.42,-2.96,0.46,-0.01,-1.22,-1.03,0.08,0.15,-0.44,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BARRETT RESOURCES CORP,0.84,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BASELINE OIL & GAS CORP,,,,,,,-0.11,-0.39,-0.93,,,,,,,,,3
Energy,Energy,Energy Equipment & Services,BASIC ENERGY SERVICES INC,,,,-0.07,0.46,1.57,2.87,2.19,1.67,-6.39,-1.1,1.17,0.51,-0.89,-0.2,-5.97,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BAYOU CITY EXPLORATION INC,-6,-7,-20,-7,-18,-8,-16,-6,-1,3,2,1,0.95,,,,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BAYTEX ENERGY CORP,,,,,0.18,1.02,1.73,1.68,2.31,0.79,1.59,1.85,2.17,1.25,-0.77,-4.13,,12
Energy,Energy,"Oil, Gas & Consumable Fuels",BCM ENERGY PARTNERS INC,,,,,,,,,,,-1,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BELCO OIL & GAS CORP,-1.71,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BELLATRIX EXPLORATION LTD,,,,,,,,,,,-0.3,-0.06,0.26,0.59,0.77,-1.67,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BERRY PETROLEUM  -CL A,0.845,0.5,0.69,0.745,1.58,2.55,2.46,2.95,3,1.31,1.54,-4.21,3.11,,,,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BG GROUP PLC  -ADR,0.272,0.244,0.186,0.388,0.49,0.742,1.006,1.024,1.366,1.044,1,1.25,0.95,0.65,-0.31,0.68,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",BIG WEST OIL PARTNRS LP-REDH,,,,,,5.89,4.95,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",BILL BARRETT CORP,,,,-4.16,-15.4,0.55,1.42,0.61,2.42,1.12,1.78,0.66,0.01,-4.06,0.31,-10.1,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BIOFUEL ENERGY CORP,,,,,,,-1.4,-1.8,-53,-11.4,-15.8,-1.8,-7.65,-1.57,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",BIOPOWER OPERATIONS CORP,,,,,,,,,,,,-0.05,-0.05,-0.06,-0.07,-0.05,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BISON PETROLEUM CORP -OLD,,,,,,,,,,,,,-0.004,,,,,1
Energy,Energy,Energy Equipment & Services,BJ SERVICES CO,0.373,1.065,0.53,0.595,1.125,1.4,2.55,2.57,2.08,0.57,,,,,,,,10
Energy,Energy,Energy Equipment & Services,BJ SERVICES CO -PROFORMA,,,,,,,,,5.28,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACK RAVEN ENERGY INC,,,,,-1.45,-0.68,-1.16,-3.51,-1.39,1.37,-0.2,,,,,,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACK RIDGE OIL & GAS INC,,,,,,,,,,,,-0.06,0.1,-0.01,0.09,-1.47,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACK STONE MINERALS LP,,,,,,,,,,,,,,0.82,0.83,-0.57,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACKBIRD ENERGY INC,,,,,,,,,,,,,-0.08,-0.04,-0.02,-0.02,0,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACKSANDS PETROLEUM INC,,,,,,,,,,,-0.12,-0.4,-0.22,-0.53,-0.39,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACKWATER MIDSTREAM CORP,,,,,,,,,,-0.04,0.02,0.09,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUE DOLPHIN ENERGY CO,,,,,,,,,,,,,-1.35,-0.36,1.51,0.42,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUE DOLPHIN ENERGY CO  -OLD,-11.9,-3.08,0.56,-0.77,-2.59,0.42,0.56,-0.98,-1.19,-2.45,-0.55,,,,,,,11
