GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Electric Utilities,CONECTIV INC,1.91,4.27,,,,,,,,,,,,,,,,2
Utilities,Utilities,Water Utilities,CONNECTICUT WATER SVC INC,1.087,1.1,1.13,1.15,1.17,0.89,0.81,1.06,1.12,1.2,1.14,1.31,1.55,1.68,1.95,2.07,,16
Utilities,Utilities,Multi-Utilities,CONSOLIDATED EDISON INC,2.75,3.22,3.14,2.37,2.33,3,2.96,3.48,3.37,3.16,3.49,3.59,3.88,3.62,3.73,4.07,,16
Utilities,Utilities,Water Utilities,CONSOLIDATED WATER CO INC,0.34,0.355,0.325,0.425,0.54,0.47,0.6,0.79,0.5,0.42,0.43,0.42,0.64,0.59,0.43,0.51,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CONSTELLATION ENERGY GRP INC,2.3,0.52,3.2,2.86,3.42,3.42,4.17,4.56,-7.34,22.29,-4.9,-1.7,,,,,,12
Utilities,Utilities,Gas Utilities,CORNERSTONE PRPANE PTNR  -LP,-0.43,-0.38,,,,,,,,,,,,,,,,2
Utilities,Utilities,Gas Utilities,CORNING NATURAL GAS HLDG CP,0.617,0.798,0.689,0.07,0.607,0.793,-3.92,0.327,0.827,0.527,1.053,0.77,0.69,0.8,0.88,0.73,1.24,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,COVANTA ENERGY CORP,-1.73,-4.65,-3.08,-0.54,,,,,,,,,,,,,,4
Utilities,Utilities,Electric Utilities,CPFL ENERGY INC  -ADR,,,-0.058,-0.019,0.252,0.889,1.327,1.818,1.084,1.453,1.818,1.617,1.182,0.775,0.7,0.439,,14
Utilities,Utilities,Gas Utilities,DELTA NATURAL GAS CO INC,0.71,0.735,0.725,0.745,0.6,0.775,0.775,0.81,1.04,0.79,0.85,0.95,0.85,1.05,1.19,0.92,0.78,17
Utilities,Utilities,Multi-Utilities,DOMINION RESOURCES INC,0.88,1.085,2.425,1.495,1.92,1.51,2.235,4.15,3.17,2.17,5.03,2.46,0.57,3.09,2.25,3.21,,16
Utilities,Utilities,Electric Utilities,DOMINION RESOURCES-PRO FORMA,1.97,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,DPL INC,2.23,1.65,0.73,1.1,1.81,1.03,1.12,1.97,2.22,2.03,2.51,,,,,,,11
Utilities,Utilities,Multi-Utilities,DTE ENERGY CO,3.27,2.15,3.85,2.87,2.56,3.29,2.46,4.64,3.24,3.24,3.75,4.19,3.89,3.76,5.11,4.05,,16
Utilities,Utilities,Electric Utilities,DTE ENERGY CO-PRO FORMA,2.76,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,DUKE ENERGY CORP,7.171,7.741,3.66,-3.39,3.93,8.071,5.191,3.63,3.03,2.46,3,3.84,3.01,3.74,3.46,4.02,,16
Utilities,Utilities,Multi-Utilities,DUKE ENERGY CORP-PRO FORMA,,,,,1.35,1.17,,,,,,,,,,,,2
Utilities,Utilities,Electric Utilities,DUQUESNE LIGHT HOLDINGS INC,2.19,-2.75,0.4,1.24,1.14,1.45,0.11,,,,,,,,,,,7
Utilities,Utilities,Gas Utilities,DYNEGY ENERGY PTNRS LP -REDH,,2.33,,,,,,,,,,,,,,,,1
Utilities,Utilities,Independent Power and Renewable Electricity Producers,DYNEGY INC,7.7,5.6,-22.95,4.35,-0.45,-10.65,-4,0.75,1,-6.25,-1.96,-13.48,0.17,-3.59,-2.65,0.22,,16
Utilities,Utilities,Multi-Utilities,E.ON SE  -ADR,1.8,1.147,-0.37,2.537,2.987,2.62,3.29,5.14,1.04,6.45,4.66,-1.52,1.5,1.54,-1.88,-3.91,,16
