GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),POST PROPERTIES INC,2.25,2,0.8,-0.83,-0.85,-0.03,0.54,2.45,-2.35,-2.1,-0.3,0.38,1.49,1.42,3.89,1.41,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),POTLATCH CORP,-1.16,-2.81,-1.79,1.85,0.52,1.13,3.81,2.38,1.74,2.05,1.01,1,1.06,1.74,2.21,0.78,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),POWER REIT,0.55,0.55,0.54,0.53,0.53,0.52,0.52,0.52,0.51,0.5,0.51,0.4,-0.2,-0.29,-1.03,-0.42,,16
Real Estate,Real Estate,Real Estate Management & Development,PRAETORIAN PROPERTY INC,,,,,,,,,,,,,,0,0,,,2
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PREFERRED APARTMENT CMNTYS,,,,,,,,,,,-0.15,-1.67,-0.12,-1.45,-0.31,-0.95,,6
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PRESIDENTIAL RLTY NEW  -CL B,0.33,0.71,1.18,0.36,0.8,0.35,-1.17,-3.11,-1.13,-0.08,-1.31,-1.57,-0.1,-0.7,-0.22,-0.12,,16
Real Estate,Real Estate,Real Estate Management & Development,PRIME ACQUISITION CORP,,,,,,,,,,,-0.03,-0.11,-0.22,-5.23,1.34,-3.16,,6
Real Estate,Real Estate,Real Estate Management & Development,PRIME GLOBAL CAPITAL GROUP,,,,,,,,,,,,0,0,0,0,0,,5
Real Estate,Real Estate,Real Estate Management & Development,PROGREEN US INC,-0.01,-0.03,-0.01,0.04,0,0,0,0,-0.02,-0.01,-0.01,0,0,0,0,0,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PROLOGIS INC,2.151,1.187,2.733,2.643,2.509,3.226,6.295,8.378,-1.904,-1.635,-7.325,-0.74,-0.32,0.4,1.25,1.66,,16
