GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Transportation,Road & Rail,LANDSTAR SYSTEM INC,0.644,0.641,0.762,0.825,1.19,2.03,1.95,2.01,2.11,1.38,1.77,2.38,2.78,2.37,3.09,3.38,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LANGUAGE LINE SVCS HLD -REDH,,,,,,,,-0.14,-0.11,,,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LANIER WORLDWIDE INC,0.01,,,,,,,,,,,,,,,,,1
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LASER MASTER INTL INC,0.05,-0.26,0.03,0.12,0.02,,,0.02,-0.08,,,,,,,,,7
Industrials,Transportation,Airlines,LATAM AIRLINES GROUP SA -ADR,0.152,0.034,0.096,0.26,0.512,0.46,0.756,0.91,0.99,0.68,1.24,0.94,0.03,-0.58,-0.48,-0.4,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LATITUDE SOLUTIONS INC,,,,,,,,,,,-0.18,-0.45,,,,,,2
Industrials,Capital Goods,Electrical Equipment,LATSHAW ENTERPRISES INC,12.53,7.55,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Aerospace & Defense,LAW ENFORCEMENT ASSOCS CORP,,0.03,0.04,0.01,-0.01,-0.01,0,-0.04,0,0,-0.17,,,,,,,10
Industrials,Capital Goods,Construction & Engineering,LAWGIBB GROUP INC,4.22,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Trading Companies & Distributors,LAWSON PRODUCTS,2.85,0.91,1.3,1.71,2.28,2.36,1.46,1.33,-3.18,-0.31,1.13,-0.51,-7.3,-0.81,-0.7,0.03,,16
Industrials,Capital Goods,Construction & Engineering,LAYNE CHRISTENSEN CO,-0.5,0.09,0.24,0.2,0.79,1.08,1.71,2.23,1.38,0.07,1.55,-2.88,-0.59,-6.86,-3.45,-2.68,,16
Industrials,Commercial & Professional Services,Professional Services,LECG CORP,,-1.11,-1.41,1.39,0.78,0.96,0.88,0.51,-3.42,-2.9,,,,,,,,9
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LEGAL CLUB OF AMERICA CORP,-0.24,-0.11,-0.06,-0.06,,,,,,,,,,,,,,4
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LEGAL RESEARCH CENTER INC,0.54,0.16,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Building Products,LENNOX INTERNATIONAL INC,1.06,-0.75,1.03,1.45,-1.56,2.37,2.37,2.55,2.21,1.11,2.14,1.68,2.66,3.61,4.35,4.17,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LEX SERVICE PLC,-0.26,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Construction & Engineering,LEXENT INC,0.27,-0.46,-1.2,,,,,,,,,,,,,,,3
Industrials,Commercial & Professional Services,Professional Services,LIGHTBRIDGE CORP,,,,,,,,-6,-1.5,-3.6,-3.4,-2.35,-1.6,-1.85,-1.2,-1.2,,9
Industrials,Capital Goods,Electrical Equipment,LIGHTING SCIENCE GROUP CORP,-16,-9.6,,,-2.4,-1.6,-4,-1.4,-3.55,-1.69,-6.69,-0.48,-1.47,-0.55,-0.44,-0.19,,14
Industrials,Capital Goods,Electrical Equipment,LIHUA INTERNATIONAL INC,,,,,,,,0.32,0.49,0.58,1.38,1.78,1.94,1.88,,,,7
Industrials,Capital Goods,Construction & Engineering,LIMBACH HOLDINGS INC,,,,,,,,,,,,,,,,-0.18,,1
Industrials,Capital Goods,Aerospace & Defense,LIMCO-PIEDMONT INC,,,,,,0.15,0.34,0.42,0.21,,,,,,,,,4
Industrials,Capital Goods,Electrical Equipment,LIME ENERGY CO,-315.956,-808.259,-264.521,-198.391,-183.695,-132.261,-74.458,-14.206,-11.13,-7.84,-1.54,-3.43,-5.88,-3.9,-1.44,-0.4,,16
Industrials,Transportation,Air Freight & Logistics,LINC LOGISTICS CO  -REDH,,,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Machinery,LINCOLN ELECTRIC HLDGS INC,0.915,0.985,0.79,0.66,0.98,1.465,2.055,2.365,2.49,0.575,1.545,2.6,3.1,3.58,3.22,1.72,,16
Industrials,Capital Goods,Building Products,LINCOLN LOGS LTD,-10,15,85,-10,-45,,,,,,,,,,,,,5
Industrials,Capital Goods,Machinery,LINDSAY CORP,1.08,0.68,0.91,1.1,0.79,0.42,1.01,1.34,3.3,1.12,2,2.93,3.41,5.5,4.01,2.23,1.86,17
Industrials,Capital Goods,Electrical Equipment,LINK RESERVATIONS INC,,,,,,,,,,,,0,,,,,,1
Industrials,Capital Goods,Machinery,LIQTECH INTERNATIONAL INC,,,,,,,,,,0,0,0.06,-0.12,-0.19,-0.09,-0.06,,7
Industrials,Capital Goods,Aerospace & Defense,LITTON INDUSTRIES INC,4.85,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Aerospace & Defense,LMI AEROSPACE INC,-0.14,0.37,-0.89,-0.49,0.05,0.62,1.02,1.18,1.36,0.9,1.13,1.42,1.41,-4.64,-2.28,-0.17,,16
Industrials,Capital Goods,Aerospace & Defense,LOCKHEED MARTIN CORP,-1.05,0.18,1.2,2.36,2.86,4.15,5.91,7.29,8.05,7.86,7.26,7.94,8.48,9.19,11.41,11.62,12.54,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LOGICALOPTIONS INTL INC,0.01,-0.95,,,,,,,,,,,,,,,,2
