GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBAL LT TELECOMMUNICATIONS,-1.13,-1.69,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBAL TELESYSTEMS INC,-8.34,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBALNET INC,-0.47,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBALSTAR INC,,,,,0,0.23,0.29,-0.36,-0.79,-0.52,-0.34,-0.18,-0.29,-0.96,-0.5,0.07,,12
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,GLOBALSTAR TELECOMM LTD,-20.85,-1.54,-0.66,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GOLDEN TELECOM INC,-0.43,-1.65,1.2,1.95,1.79,2.09,2.36,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GROUP LONG DISTANCE INC,-0.15,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,GRUPO IUSACELL SA  -ADR,-4.2,-3.6,-10.7,-21.81,-9.77,-3.56,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GT GROUP TELECOM INC,-1.21,-1.84,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GTC TELECOM CORP,-0.42,-0.14,-0.06,0,-0.03,0.16,-0.12,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HANAROTELECOM INC  -ADR,-1.86,-1.42,-0.76,-0.84,0.06,-0.9,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HAWAIIAN TELCOM HOLDCO INC,,,,,,,,,,-305.45,18.64,2.58,10.74,1.01,0.76,0.1,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HECTOR COMMUNICATIONS CORP,0.93,1.33,1.05,1.23,1.28,1.72,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HELLENIC TELECOM ORG  -ADR,0.59,0.37,0.41,0.53,0.24,-0.36,0.78,0.99,0.85,0.55,0.05,0.16,0.65,0.4,0.33,0.17,,16
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,HORIZON PCS INC,-0.76,-2.13,-3.23,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HUGHES COMMUNICATIONS INC,,,,,0.48,6.49,-2.44,2.31,0.44,-2.46,1.05,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HUGHES TELEMATICS INC,,,,,,,,,,-11.4,-2.86,-2.16,,,,,,3
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,HUTCHISON TELECOMM INTL-ADR,,,,,0.03,-0.17,0.08,-1.45,0.46,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,I3 MOBILE INC,-1.39,-1.25,-1.97,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IBASIS INC,,,,,,,,0.33,-3.15,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IBROADBAND INC,,,,,-0.06,-0.03,-0.05,-0.11,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ICG COMMUNICATIONS,-55.96,-2.14,545.73,-7.5,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IDT CORP,20.07,23.37,-6.24,-0.66,-3.27,-1.35,-6.96,-5.1,-8.64,-4.75,1,1.13,1.68,0.77,0.85,3.69,1.03,17
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,IDT SPECTRUM INC -REDH,,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ILLUMINET HOLDINGS INC,0.95,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IMPSAT FIBER NETWORKS INC,-1.74,-7.82,-2.24,73.32,-1.42,-3.61,-3.52,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INFINICALL CORP,,,,-0.32,-0.12,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INFONET SERVICES CORP,0.06,-0.03,-0.47,-0.14,,,,,,,,,,,,,,4
