GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Information Technology,Software & Services,Internet Software & Services,MEETME INC,-70.4,-4.8,-2.6,-1.25,-1.12,-0.41,-1.26,-1.09,-0.57,-0.84,-0.52,-0.67,-0.18,-0.29,-0.1,0.13,,16
Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",MEGATECH CORP,0.02,0,0.03,0.02,,,,,,,,,,,,,,4
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,MELLANOX TECHNOLOGIES LTD,,,,,-0.31,0.11,0.25,1.28,0.71,0.4,0.4,0.28,2.7,-0.54,-0.54,2,,12
Information Technology,Technology Hardware & Equipment,Semiconductor Equipment & Products,MELTRONIX INC,-0.61,-0.32,,,,,,,,,,,,,,,,2
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MEMEC INC-REDH,,,,-0.94,,,,,,,,,,,,,,1
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,MEMSIC INC,,,,,,0.12,0.02,0.27,-0.07,0,-0.31,-0.26,-0.04,,,,,8
Information Technology,Software & Services,Software,MENTOR GRAPHICS CORP,0.86,0.48,-0.22,0.12,-0.28,0.07,0.33,0.33,-0.97,-0.23,0.27,0.76,1.2,1.33,1.28,0.83,,16
Information Technology,Technology Hardware & Equipment,Communications Equipment,MER TELEMGMT SOLUTIONS LTD,-0.52,-1.06,0.06,0.04,-1.78,-1.66,-0.78,-2.02,-0.3,-0.2,0.05,0.11,0.3,0.28,-0.36,-0.68,,16
Information Technology,Software & Services,Software,MERANT PLC  -ADR,-2.71,-3.61,-0.99,,,,,,,,,,,,,,,3
Information Technology,Software & Services,Internet Software & Services,MERCADOLIBRE INC,,,,,,0.05,0.02,0.22,0.43,0.75,1.27,1.73,2.3,2.66,1.63,2.4,,11
Information Technology,Software & Services,Software,MERCATOR SOFTWARE INC,-3.36,-2.08,-0.86,,,,,,,,,,,,,,,3
Information Technology,Software & Services,Internet Software & Services,MERCHANTONLINE.COM,-0.34,,,,,,,,,,,,,,,,,1
Information Technology,Software & Services,Software,MERCURY INTERACTIVE CORP,0.81,0.21,0.78,0.48,0.61,-1.15,,,,,,,,,,,,6
Information Technology,Software & Services,Internet Software & Services,MERGENCE CORP,-97.6,-14.4,-2,-0.4,,,,,,,,,,,,,,4
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MERIX CORP,1.96,-0.68,-2.07,0,-0.14,0.07,-3.52,-1.22,-2.34,,,,,,,,,9
Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",MERLIN SOFTWARE TECH INTL,-0.31,-0.31,,,,,,,,,,,,,,,,2
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MERRIMAC INDUSTRIES INC,0.15,0.01,-0.69,-0.29,0.38,0.24,-0.71,-0.35,0.08,,,,,,,,,9
Information Technology,Technology Hardware & Equipment,Communications Equipment,MERU NETWORKS INC,,,,,,,,,-1.8,-1.17,-2.46,-1.54,-1.73,-0.57,-0.89,,,7
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MESA LABORATORIES INC,0.5,0.6,0.66,0.7,0.76,0.94,1.25,1.46,1.51,1.49,1.91,2.41,2.52,2.61,2.72,3.1,,16
Information Technology,Software & Services,Internet Software & Services,MESSAGEMEDIA INC,-1.57,,,,,,,,,,,,,,,,,1
Information Technology,Software & Services,IT Services,META GROUP INC,-0.75,-1.47,-1.47,-0.32,-0.16,,,,,,,,,,,,,5
Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,METALINK LTD,1.3,-6.1,-8.9,-7.3,-6.8,-8.4,-8.3,-11.4,-8.9,-5.4,-0.01,0.28,0.13,-0.11,-0.1,0.02,-0.09,17
Information Technology,Software & Services,Software,METASOLV INC,0.45,0.07,-1.77,-1.48,-0.4,-0.1,,,,,,,,,,,,6
Information Technology,Software & Services,IT Services,METASOURCE GROUP INC,0,0,,,,,,,,,,,,,,,,2
Information Technology,Software & Services,Software,METASTORM INC-REDH,,,,,,,,0.01,,,,,,,,,,1
Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",METATEC INC,-2.88,-4.88,-0.11,,,,,,,,,,,,,,,3
Information Technology,Software & Services,IT Services,METAVANTE TECHNOLOGIES INC,,,,,,1.05,1.4,0.43,1.24,,,,,,,,,4
Information Technology,Technology Hardware & Equipment,Communications Equipment,METAWAVE COMMUNICATIONS CP,-1.78,-2.01,,,,,,,,,,,,,,,,2
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",METHODE ELECTRONICS INC,0.36,0.11,0.6,0.55,0.71,0.47,0.72,1.07,-3.05,0.37,0.51,0.22,1.09,2.53,2.61,2.21,,16
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",METRISA INC,-0.2,-0.53,,,,,,,,,,,,,,,,2
